Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
kidney,GO:0043434,response to peptide hormone,85/2534,461/18860,0.184381778741866,1.37231268629502,3.18848168865183,0.00135223217069147,0.00922454151640845,0.006386602709335,55022/8614/7049/3624/6513/5167/1036/1393/5315/6387/3033/5105/84275/990/6569/57761/6338/7832/1438/890/2203/1536/634/3625/1277/5465/847/3784/858/3291/445/5106/6340/7076/2538/7040/116085/1281/5791/8013/8835/9365/6337/15/5251/5243/2690/3718/4929/5020/3164/6833/2529/185/3645/2888/3158/5313/65010/2642/28999/655/55799/6775/815/3795/5950/1958/79746/3952/857/5972/2353/5320/760/3172/80339/3481/27197/130399/249/2645/340706/59341/4747,85
kidney,GO:0044772,mitotic cell cycle phase transition,85/2534,461/18860,0.184381778741866,1.37231268629502,3.18848168865183,0.00135223217069147,0.00922454151640845,0.006386602709335,11130/221150/2305/6491/9088/9735/11065/55143/54443/10460/7272/83540/3624/891/11170/4085/10385/1063/6241/1869/983/586/147841/10403/9833/63967/991/3306/10769/699/128239/672/701/51514/990/332/57405/11200/641/9133/890/1029/9212/1062/5347/8317/595/1033/2146/84101/6790/9787/1028/9319/1031/90381/7040/301/5087/894/995/5243/10783/10457/10361/1978/118471/91607/28984/4609/11040/1956/1030/144455/131405/9928/815/10537/2255/4582/219736/7480/83903/785/220134,85
kidney,GO:0048265,response to pain,12/2534,35/18860,0.342857142857143,2.5518096741459,3.62015965589964,0.0014056324829251,0.00956695586155065,0.00662367296160829,57121/2643/120224/5979/4914/7349/11280/8989/1621/6328/5649/6869,12
kidney,GO:0061081,positive regulation of myeloid leukocyte cytokine production involved in immune response,12/2534,35/18860,0.342857142857143,2.5518096741459,3.62015965589964,0.0014056324829251,0.00956695586155065,0.00662367296160829,7805/2207/51284/3135/10859/64170/972/5027/8013/29108/7098/948,12
kidney,GO:0051701,biological process involved in interaction with host,40/2534,185/18860,0.216216216216216,1.60924934405597,3.28075174639701,0.00140863514543606,0.00957647287369915,0.00663026205608678,983/2192/7852/1378/115362/3625/6404/5465/942/1234/2634/858/7293/3965/3956/7301/3123/4628/972/5091/949/23601/920/941/558/3678/6614/185/1956/7113/56649/290/3949/3694/857/131578/81607/1380/59272/553,40
kidney,GO:0046189,phenol-containing compound biosynthetic process,15/2534,49/18860,0.306122448979592,2.27840149477313,3.53006016596311,0.00141346420406511,0.009598370687218,0.00664542298683864,6531/26002/2643/23657/1610/5053/1644/2625/217/9365/4929/1621/7306/2861/1001,15
kidney,GO:0045766,positive regulation of angiogenesis,41/2534,191/18860,0.214659685863874,1.59766443385662,3.27066683817063,0.00143168200720211,0.00971103397839701,0.00672342531133429,10411/5315/861/672/126393/3099/7010/23576/2246/3689/1536/719/3687/2833/358/2624/6356/146850/6423/3373/718/8038/9037/285/4914/7422/306/3678/4192/958/84034/27329/9022/2321/133/147372/7098/51129/5054/948/7052,41
kidney,GO:0045471,response to ethanol,30/2534,128/18860,0.234375,1.74440114443567,3.32922143275139,0.00143930420908097,0.00974059730612732,0.006743893453696,4916/1036/6531/1393/6916/983/113/2235/18/939/595/1536/210/5465/847/6688/2625/7040/920/4538/968/3248/3158/1621/5950/3952/2354/2353/6869/2903,30
kidney,GO:1903305,regulation of regulated secretory pathway,30/2534,128/18860,0.234375,1.74440114443567,3.32922143275139,0.00143930420908097,0.00974059730612732,0.006743893453696,8447/8832/3134/5880/3689/3071/634/3684/2207/2624/30817/56848/3965/3598/6857/6688/11314/55503/255057/9066/8448/2213/5028/22871/84106/729230/91683/774/785/148281,30
kidney,GO:0048880,sensory system development,82/2534,443/18860,0.18510158013544,1.37767000842715,3.16903952951189,0.00145003394872469,0.0098020981199747,0.00678647348476262,91851/5156/4916/3624/6531/114789/1290/79888/80736/1295/27151/5954/1409/341640/639/286204/285590/7275/50937/4212/1028/8854/3684/5961/84440/7068/10848/358/24147/5629/1282/3299/9172/793/2625/4628/4915/149461/1289/7040/2296/5087/718/9997/283375/7021/712/79444/3975/7431/1296/64919/7422/84467/220202/54567/8842/6096/56917/1956/2321/3208/85407/655/7484/7490/7837/2255/5950/658/79977/2254/2823/356/6664/2353/124842/7020/64093/64805/1735/64220,82
kidney,GO:0050770,regulation of axonogenesis,33/2534,145/18860,0.227586206896552,1.69387366301064,3.30439706968425,0.00145935028761791,0.00981806307837696,0.00679752680881184,4916/10154/3984/6387/5364/56920/4135/27185/51393/80031/7504/2335/65078/4915/9037/5979/7422/23129/80128/9353/9856/1002/6092/4504/140578/1600/23566/3897/4747/9423/23105/4168/4099,33
kidney,GO:0070169,positive regulation of biomineral tissue development,16/2534,54/18860,0.296296296296296,2.20526761963226,3.49425739187362,0.0014611339753729,0.00981806307837696,0.00679752680881184,10117/240/2824/7421/6546/5764/5027/9365/1051/84059/9636/655/658/7480/7020/4745,16
kidney,GO:0002370,natural killer cell cytokine production,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,3134/3135/10225/441168/3805/116449,6
kidney,GO:0002727,regulation of natural killer cell cytokine production,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,3134/3135/10225/441168/3805/116449,6
kidney,GO:0015808,L-alanine transport,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,6509/23428/55089/153201/92745/10991,6
kidney,GO:0019227,neuronal action potential propagation,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,4916/477/4915/149461/6324/785,6
kidney,GO:0033089,positive regulation of T cell differentiation in thymus,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,3561/3575/9840/100/8876/1960,6
kidney,GO:0035443,tripeptide transmembrane transport,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,4363/64849/23657/2697/6565/6564,6
kidney,GO:0042756,drinking behavior,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,5020/7349/8862/5972/6869/59272,6
kidney,GO:0045869,negative regulation of single stranded viral RNA replication via double stranded DNA intermediate,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,57379/27350/60489/200316/140564/164668,6
kidney,GO:0048251,elastic fiber assembly,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,10516/4239/1281/79875/4015/4629,6
kidney,GO:0051256,mitotic spindle midzone assembly,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,55143/24137/29127/9055/332/9212,6
kidney,GO:2000048,negative regulation of cell-cell adhesion mediated by cadherin,6/2534,11/18860,0.545454545454545,4.05969720886848,3.99901814913542,0.00147377860918508,0.00981806307837696,0.00679752680881184,7040/4072/5340/7422/28984/340533,6
kidney,GO:0031663,lipopolysaccharide-mediated signaling pathway,18/2534,64/18860,0.28125,2.09328137332281,3.45153242111658,0.00147783477881536,0.00982581001269664,0.00680289039155761,4064/9450/5724/923/7097/6688/949/3055/59307/26191/7128/114769/929/23643/11027/671/948/497189,18
kidney,GO:0046365,monosaccharide catabolic process,17/2534,59/18860,0.288135593220339,2.14452931654917,3.46884737586037,0.00148083395986312,0.00982581001269664,0.00680289039155761,5315/229/3099/2026/3939/26007/130589/5214/132158/2528/3101/27294/2529/9942/2527/5208/2645,17
kidney,GO:0061005,cell differentiation involved in kidney development,17/2534,59/18860,0.288135593220339,2.14452931654917,3.46884737586037,0.00148083395986312,0.00982581001269664,0.00680289039155761,6943/7827/4868/5800/2625/4318/9863/3975/5420/10409/8842/28999/7484/7490/2828/2668/2302,17
kidney,GO:0045787,positive regulation of cell cycle,67/2534,349/18860,0.191977077363897,1.42884280942506,3.1858010055603,0.00148152605317926,0.00982581001269664,0.00680289039155761,10733/221150/201161/10635/6491/64151/11065/55143/10051/51203/891/29127/4085/6241/983/10403/991/3306/699/51514/990/332/23397/11200/9212/8317/595/2146/84101/6790/1894/9787/675/4212/9099/84440/1950/4487/685/5629/6926/79733/7040/301/5087/894/995/8013/940/10361/1978/5017/118471/28984/1956/144455/9928/7039/2255/9727/219736/10615/7480/346673/3481/6532/220134,67
kidney,GO:1990138,neuron projection extension,38/2534,174/18860,0.218390804597701,1.62543432309102,3.26528356532071,0.00150968143518006,0.0100014300628077,0.00692448076934038,4916/3984/6387/56920/27185/51393/6790/2016/80031/23769/8828/6456/3676/2335/65078/6857/5071/150946/9037/26999/23767/54437/7422/23327/91584/80128/9201/56924/9353/9856/1002/4504/9362/3897/9423/23025/4099/9576,38
kidney,GO:0120161,regulation of cold-induced thermogenesis,34/2534,151/18860,0.225165562913907,1.6758573467073,3.28504228850466,0.00151461178490703,0.0100229686741797,0.00693939300682111,3033/7852/63976/2628/51393/3910/6319/94097/2697/283455/2104/5334/26027/7422/64641/5020/1051/50486/5618/10891/1621/3397/4883/2171/58495/7480/3952/729230/857/153/3662/948/249/338557,34
kidney,GO:0033555,multicellular organismal response to stress,25/2534,101/18860,0.247524752475248,1.84227183570764,3.34372739548103,0.00154844214102691,0.0102354940639974,0.00708653476210487,7369/4842/57121/2643/120224/477/4923/3620/5979/4914/4929/7349/11280/4192/3158/8989/157753/1621/6328/5649/9856/153/6869/2925/2898,25
kidney,GO:0032370,positive regulation of lipid transport,22/2534,85/18860,0.258823529411765,1.92636612656112,3.37228985290457,0.00156374767757811,0.010302439169386,0.00713288414333876,84417/9388/10351/54209/26154/22925/4923/5027/9619/1579/4828/19/1066/8529/5020/118471/335/4035/857/356/154664/553,22
kidney,GO:0035924,cellular response to vascular endothelial growth factor stimulus,22/2534,85/18860,0.258823529411765,1.92636612656112,3.37228985290457,0.00156374767757811,0.010302439169386,0.00713288414333876,1634/5156/4495/2619/5228/8828/5629/2296/301/81792/11156/7422/3164/54567/199731/10077/3678/2321/147372/3273/7448/1960,22
kidney,GO:0070227,lymphocyte apoptotic process,22/2534,85/18860,0.258823529411765,1.92636612656112,3.37228985290457,0.00156374767757811,0.010302439169386,0.00713288414333876,27113/11200/939/9212/695/6352/3965/972/5027/3620/3559/79444/5133/3575/64919/3988/3718/4609/355/917/356/100,22
kidney,GO:0072210,metanephric nephron development,13/2534,40/18860,0.325,2.41890292028414,3.53912260538704,0.0015782137048845,0.0103862818130712,0.00719093251944126,5156/6943/79192/358/7827/153572/5979/7021/3975/7484/7490/1958/2668,13
kidney,GO:0031401,positive regulation of protein modification process,71/2534,375/18860,0.189333333333333,1.40916600894501,3.15303065985412,0.00159670368604633,0.0104963924030953,0.00726716748367482,55215/11065/57161/11170/63967/991/6187/5008/23551/10267/22974/57761/7805/1029/1062/2246/5788/5347/2146/54625/1894/56892/116986/83593/123264/10333/64127/2252/150696/5294/1950/9770/146850/3123/1436/23533/972/5071/3937/4318/718/920/2261/26191/79444/941/7422/2066/4837/117854/65267/1464/5618/1956/2321/330/285489/9928/2255/1958/219736/5329/3952/7098/8784/857/3084/4504/92369/6997/55600,71
kidney,GO:0060562,epithelial tube morphogenesis,66/2534,344/18860,0.191860465116279,1.42797489032874,3.15607026830486,0.00162450635515056,0.0106674130185849,0.0073855734471902,6491/4323/25902/151449/6422/115908/6943/2719/2246/65266/3687/4233/79192/1950/6356/5629/1282/7421/255743/6926/25928/1436/2625/1512/5314/3627/153572/7040/6423/5087/846/81792/170690/64399/4070/5979/3975/9241/79191/653/27443/7422/54567/6495/23129/5420/4192/26249/441478/64478/4609/131405/655/133/7484/7490/2255/9353/58495/219736/79977/2668/8092/4613/2348/9423,66
kidney,GO:0050728,negative regulation of inflammatory response,44/2534,210/18860,0.20952380952381,1.55943924531138,3.21178080400844,0.0016347219873301,0.0107226983982125,0.00742385022817578,10769/4889/313/53833/6693/7010/54209/5788/50943/79651/5624/5465/58189/6223/10848/240/11221/89790/8530/7301/3123/2625/3587/7130/3055/79626/3559/7128/56833/55872/2213/114548/160364/4192/335/131450/7133/284340/3949/5169/100/2840/6288/338557,44
kidney,GO:0051924,regulation of calcium ion transport,49/2534,240/18860,0.204166666666667,1.51956721915285,3.19139282623909,0.00165121683929208,0.010819004735164,0.00749052783067848,8614/287/6387/8832/4842/11151/51393/2833/5294/84502/1950/9001/55013/3783/6351/10859/6352/3603/477/6546/84959/3627/7040/4923/5027/846/255057/920/4283/6348/7349/10288/6373/65267/623/84766/9722/6690/9914/825/815/115352/11027/857/816/196051/23566/2847/117531,49
kidney,GO:0030101,natural killer cell activation,26/2534,107/18860,0.242990654205607,1.80852554787599,3.30425076198185,0.00167850657889261,0.0109857519401425,0.00760597510241501,257101/80328/50615/639/2214/3134/5788/11151/7305/914/57823/7409/7301/4818/22914/100528032/5087/962/26191/558/160364/3824/4068/51744/3952/116449,26
kidney,GO:0001892,embryonic placenta development,23/2534,91/18860,0.252747252747253,1.88114174696653,3.31946922247388,0.00174314773185179,0.0113963294758197,0.00789023807603636,10733/3993/639/22846/1028/2624/79733/8320/5340/653/23462/1051/2709/1956/144455/655/2001/133/58495/79977/7274/3481/84870,23
kidney,GO:0045071,negative regulation of viral genome replication,15/2534,50/18860,0.3,2.23283346487766,3.43888583701981,0.00177208495345474,0.0115728392638636,0.00801244446304655,57379/5629/6352/27350/3428/60489/200316/4939/4940/117854/3669/140564/9636/164668/8638,15
kidney,GO:0048562,embryonic organ morphogenesis,60/2534,308/18860,0.194805194805195,1.44989186031017,3.13625138149614,0.00178163269103545,0.0116224759921209,0.00804681040552795,1749/6491/4323/5156/25902/115908/6943/80736/860/50515/55084/1409/286204/6678/3216/6913/4487/3784/2624/3233/4325/5629/3215/4646/6926/2625/3373/5396/8013/3975/525/140469/9241/8516/84467/3219/6495/3218/4609/655/7484/2255/5950/2299/3142/58495/219736/79977/2254/6664/3167/53904/7020/8092/4613/2348/9423/1301/64220/497189,60
kidney,GO:0030168,platelet activation,32/2534,141/18860,0.226950354609929,1.68914115546301,3.23593031310099,0.00179032168727645,0.0116413604695346,0.00805988505583987,5156/79987/152/5912/634/23657/5294/7450/2207/6403/7409/22821/8527/7301/84959/1281/83706/5341/558/5028/10077/958/84034/3932/340205/1607/3273/6288/3043/64805/6532/959,32
kidney,GO:0009081,branched-chain amino acid metabolic process,10/2534,27/18860,0.37037037037037,2.75658452454033,3.59843714086531,0.00179412611702372,0.0116413604695346,0.00805988505583987,1892/586/4329/36/152926/54511/38/1610/26275/5095,10
kidney,GO:0042730,fibrinolysis,10/2534,27/18860,0.37037037037037,2.75658452454033,3.59843714086531,0.00179412611702372,0.0116413604695346,0.00805988505583987,2191/5327/2160/5340/3818/5329/3273/7448/2161/5054,10
kidney,GO:0071624,positive regulation of granulocyte chemotaxis,10/2534,27/18860,0.37037037037037,2.75658452454033,3.59843714086531,0.00179412611702372,0.0116413604695346,0.00805988505583987,57118/5880/3071/719/972/6366/57402/4192/1236/6363,10
kidney,GO:0071229,cellular response to acid chemical,25/2534,102/18860,0.245098039215686,1.82421034712227,3.28827114817134,0.00179427904707184,0.0116413604695346,0.00805988505583987,2906/5156/1290/1536/359/57559/1277/445/1282/1278/4915/1281/5071/5243/7422/1288/9148/1051/80310/6495/3158/1956/3208/552/80339,25
kidney,GO:0030865,cortical cytoskeleton organization,16/2534,55/18860,0.290909090909091,2.16517184472986,3.40923860100371,0.00180751252125847,0.0117017811707069,0.00810171727190404,54443/29127/3993/128239/5880/3071/1894/752/3936/5341/10788/22871/112464/7429/30846/59341,16
kidney,GO:0042088,T-helper 1 type immune response,16/2534,55/18860,0.290909090909091,2.16517184472986,3.40923860100371,0.00180751252125847,0.0117017811707069,0.00810171727190404,6693/6556/3594/9173/10148/3965/3123/301/941/3718/84766/30009/6775/3142/729230/6363,16
kidney,GO:0009948,anterior/posterior axis specification,17/2534,60/18860,0.283333333333333,2.10878716127335,3.38896925247613,0.00181173594343405,0.01171641586821,0.0081118495910613,2719/6790/3234/57669/79971/6926/3975/5046/10409/441478/3170/7490/163589/6997/92129/56165/497189,17
kidney,GO:1902850,microtubule cytoskeleton organization involved in mitosis,37/2534,170/18860,0.217647058823529,1.61989878824458,3.19862507034468,0.00184037053042681,0.0118887139568373,0.0082311400119112,6491/55143/10460/7272/51203/83540/24137/891/29127/29128/284403/4085/9055/3832/983/3833/10403/991/10769/332/22974/56992/57405/64946/11200/9212/1062/5347/6790/4605/9787/2697/4751/5314/10783/2255/126353,37
kidney,GO:0006691,leukotriene metabolic process,12/2534,36/18860,0.333333333333333,2.48092607208629,3.50389765006186,0.00185386866754413,0.0119284063458311,0.00825862100038497,4363/240/1800/22949/241/653361/124975/1579/4051/8529/2681/66002,12
kidney,GO:0007617,mating behavior,12/2534,36/18860,0.333333333333333,2.48092607208629,3.50389765006186,0.00185386866754413,0.0119284063458311,0.00825862100038497,18/5104/7068/282969/5028/5020/552/84152/4543/100/6532/6869,12
kidney,GO:0071353,cellular response to interleukin-4,12/2534,36/18860,0.333333333333333,2.48092607208629,3.50389765006186,0.00185386866754413,0.0119284063458311,0.00825862100038497,4171/10376/5788/11151/54625/210/2625/3561/146722/3718/958/285180,12
kidney,GO:0007416,synapse assembly,56/2534,284/18860,0.197183098591549,1.46759007081161,3.12803128999895,0.00187226961480382,0.0119284063458311,0.00825862100038497,56127/4916/10154/257194/5364/56126/11178/55619/23768/7097/23769/3556/5783/27253/65078/5789/64084/6712/4915/55203/56133/40/26999/23767/4914/9148/2066/5020/9844/22871/152404/6495/23129/114784/8934/91584/140689/10718/2564/266977/92737/9806/147381/84628/345193/5649/2823/2555/131578/6092/2561/119/57468/266743/9423/158038,56
kidney,GO:0002476,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,80328/3134/3106/3135/3107/3105/563,7
kidney,GO:0002484,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,80328/3134/3106/3135/3107/3105/563,7
kidney,GO:0009080,pyruvate family amino acid catabolic process,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,4329/54511/26275/189/84706/2875/64902,7
kidney,GO:0009158,ribonucleoside monophosphate catabolic process,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,4860/151531/9615/84618/1807/100/51733,7
kidney,GO:0039692,single stranded viral RNA replication via double stranded DNA intermediate,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,7153/57379/27350/60489/200316/140564/164668,7
kidney,GO:0045059,positive thymic T cell selection,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,5788/1794/972/915/7535/916/917,7
kidney,GO:0045117,azole transmembrane transport,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,80736/121260/92745/6580/80704/9153/10991,7
kidney,GO:0046598,positive regulation of viral entry into host cell,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,3965/3956/3123/972/920/7113/56649,7
kidney,GO:0060099,"regulation of phagocytosis, engulfment",7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,54209/3071/2624/11314/718/26228/948,7
kidney,GO:0075294,positive regulation by symbiont of entry into host,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,3965/3956/3123/972/920/7113/56649,7
kidney,GO:1905153,regulation of membrane invagination,7/2534,15/18860,0.466666666666667,3.47329650092081,3.77525664938049,0.00187649079556633,0.0119284063458311,0.00825862100038497,54209/3071/2624/11314/718/26228/948,7
