Symbol,Module,Degree,Log2FC
TMPRSS11A,367,0,2.42764211866444
KRT76,368,4,2.71411556316548
KCNK7,368,2,1.37727271238377
KCNK6,368,2,1.00272072999915
RNF225,369,0,2.63892467979226
TMEFF1,370,0,-1.04396656294225
PCDHB9,371,0,-1.37851687890942
LYPD2,372,0,3.44963420743829
GPR4,373,0,-1.19594620545873
GDF7,374,4,1.68237655780669
GREM1,374,4,-2.12721137116153
GREM2,374,4,1.96628460871247
MAB21L4,375,0,3.18768001463533
SYT12,376,0,-1.54722388473245
PITX1,377,0,1.84923078811199
CILP2,378,0,-1.98795044730903
TMPRSS11F,379,0,1.83014651526766
FBXL16,380,0,1.33232647297144
ZNF844,381,0,1.50027541673451
C15orf62,382,0,2.20179697978549
RASL11B,383,0,-1.52542934861467
SLC39A2,384,0,1.78857788022625
FST,385,10,-1.64577367444344
INHBB,385,6,-1.94177822675783
ACVR1C,385,6,-1.5170840957402
INHBA,385,6,-3.61066330009063
SPOCK1,385,6,-1.7931081235449
MSTN,385,4,2.39868790997445
PCDH1,386,0,1.44338906012821
AGFG2,387,0,1.87842741484818
ECRG4,388,0,2.75264093433921
MFHAS1,389,0,-1.39301668908862
CHST7,390,0,-1.173726027286
STX19,391,0,1.43826236341405
SYT14,392,0,-3.97663323284634
VAT1,393,0,1.29533261416718
B3GNT8,394,0,1.91272448582543
BEX4,395,0,1.38865439566168
SLC24A3,396,0,1.4272469249665
RNF39,397,0,1.10881465767413
C6orf58,398,0,6.3356317965894
GRPEL2,399,0,1.54003111382235
NEDD9,400,4,-1.11898137789223
DOCK3,400,2,1.3706823647128
CRACDL,401,0,1.40948087057376
MIEF2,402,0,1.00396701594977
CYP4B1,403,0,3.3381907833204
KRT24,404,0,3.07578539155316
CFAP251,405,2,-2.39724449153873
CFAP91,405,2,1.06713444625249
PLEKHG6,406,0,1.29354983068346
ABCA13,407,0,-1.85240528352964
CREG2,408,0,-2.1569273344908
C8orf48,409,0,1.01551160378885
PGLYRP3,410,0,1.68803818601493
C19orf33,411,0,1.46492679181159
LAMP5,412,0,-2.27016599482456
C15orf48,413,0,2.59796946954218
EMX1,414,0,-2.20019693963738
RNF208,415,0,1.23216956706606
ANKRD31,416,0,2.59807673649642
BCO2,417,0,1.27462626708953
TCEAL2,418,0,1.84888297707518
SPRY4,419,0,-1.33772919266719
IGFL1,420,0,2.63238523701844
LRP12,421,0,-1.42562564732173
ZNF418,422,0,1.06736732190969
GPR84,423,2,-1.3117604605964
FFAR2,423,2,-1.19070459148729
NUAK1,424,0,-1.18758731699223
VIT,425,0,2.32478335734242
SBK1,426,0,-1.11577653867737
TAFA5,427,0,-1.47550041579127
SLC29A4,428,0,-1.14641809531766
CFAP53,429,2,-1.0139027674646
RIBC2,429,2,-1.00140100609904
CRISP2,430,0,4.64700492487864
CAMK1G,431,0,-1.08616394794492
FAM111B,432,0,-1.06781302667447
NTN3,433,0,-1.05097560244492
PCDHB12,434,0,-1.10807359887901
HSBP1L1,435,0,1.07417201905493
SERPINB12,436,0,2.62332442690789
CHRDL1,437,0,2.05924877636974
FAM174B,438,0,1.00445210831887
GPRIN1,439,0,-1.96282594768646
MAFF,440,0,1.11537017194642
ARSI,441,0,-1.27666295650756
CYP4F12,442,0,2.08859431681416
ZNF415,443,0,1.05353231623887
FOXD2,444,0,-2.62038833249452
RERGL,445,0,2.92313930447822
SLC25A21,446,0,1.4321715966335
PCDHB16,447,2,-1.08094055239084
PCDHB6,447,2,-1.16100870450165
ARHGEF10L,448,0,1.31749960842281
PI16,449,0,2.33690554049038
SIM2,450,0,2.25353592392002
UCN2,451,0,-1.89663488189284
PLCXD3,452,0,2.67492695649885
METRNL,453,0,1.19898015902218
OTOP3,454,0,2.08671650830442
PWWP2B,455,0,1.07196926812831
FHAD1,456,0,-1.6375049747078
RCN3,457,0,-1.80880054369957
SPX,458,0,1.54570285179266
GPR78,459,0,2.75904473640991
PCDH17,460,0,-1.54791301759919
ZNRF1,461,0,1.10570812711954
CFD,462,0,1.86946051293264
C1QTNF6,463,0,-1.1193331245991
HCN2,464,0,2.08907128357335
NXPE4,465,0,1.79242531005275
PLEKHN1,466,0,1.62999341574501
TNFAIP8L3,467,0,1.58382709997695
CRYBG2,468,0,1.80926131640029
CADM3,469,0,1.93135997438585
CHST2,470,0,-1.89138061096626
XKR4,471,0,2.31427011699369
OPCML,472,2,1.61079071836347
NTM,472,2,-1.15191237100794
PCDHB8,473,0,-1.49457228742251
STK31,474,0,-1.16059931332119
PERM1,475,0,1.42431990899451
APOC2,476,0,-2.20097335200528
C11orf91,477,0,1.04945056196522
KLHDC7B,478,0,-1.47203341090957
FNDC3B,479,0,-1.31784385650451
GFOD2,480,0,1.07777090911051
SHISA2,481,0,-2.82660712474142
LRRC4C,482,2,1.09903695706048
NTNG1,482,2,1.18658190160416
RCOR2,483,0,-1.01861679545303
XG,484,2,1.17128969374609
ARSF,484,2,2.96013459640131
FAM107A,485,0,1.62414394404923
SDK1,486,0,-1.87525853432017
FAM149A,487,0,1.31628927922535
SLC7A4,488,0,1.80303999688077
AFF2,489,0,-1.7840461792946
FAT1,490,0,-1.04069270580805
SIGLEC12,491,0,-1.90828274003245
IRX6,492,0,-1.22774041981965
FAM25C,493,0,3.46099614312883
VSIG10,494,0,1.01820679624669
PRAME,495,4,-5.57913794557625
MAGEA4,495,2,-5.42001755275464
CCDC87,496,0,-1.60945783156526
ZNF676,497,0,1.92145962571767
NUDT11,498,0,-1.18270211151672
FABP6,499,0,-1.16084987762343
ABCA8,500,0,1.69834735970495
TPPP2,501,0,1.75945418284956
DBNDD1,502,0,1.14193934454841
RASSF5,503,0,1.02342688227243
HS3ST6,504,0,2.75445203213438
SUSD4,505,0,1.07895170567526
KIF26B,506,0,-2.46224632681132
C8orf34,507,0,1.37633089972515
STC1,508,0,-2.04833874144203
FAM25G,509,0,3.50412325876645
TMEM45B,510,0,1.7267199920098
USP2,511,0,1.11325558517123
METTL24,512,0,1.06122609659478
CABYR,513,0,-1.26980896235704
KRT32,514,2,2.82324491733783
KRT35,514,2,3.42018611023184
PDIA5,515,0,-1.23760664911129
IQCJ-SCHIP1,516,0,-1.15253594561981
NELL2,517,0,-2.17436496315035
NKX1-2,518,0,-1.3881310900284
CSAG2,519,0,-4.98464341757619
SCHIP1,520,0,-1.15431346039239
RNF224,521,0,2.35190442945511
SLC16A6,522,0,1.59853722023622
ABLIM2,523,0,1.09864358184863
GLIS2,524,0,-1.01149766333907
TMEM132C,525,0,3.02243412898513
CEACAM7,526,0,3.66712276783014
NETO2,527,0,-1.13604485873106
SLC7A11,528,0,-1.50655618904473
TMEM132A,529,0,-1.2299261967533
MARCKSL1,530,0,-1.40053542026105
C16orf74,531,0,-1.29451601829004
RFX8,532,0,-1.80482461718117
CRTAC1,533,0,2.07026766147561
MLLT11,534,0,-1.00934635897924
RUSC2,535,0,1.21157409024035
TBC1D30,536,0,-1.13571078878834
SLC16A1,537,0,-1.18179400114163
TCEAL5,538,0,1.74533926966702
PPP1R36,539,0,1.17215032565033
OTOP2,540,0,2.15368699297138
PKNOX2,541,4,1.21761044773017
LMX1B,541,2,-3.62349203569606
DDX25,541,2,2.52935581754754
CDK14,542,0,-1.37847277275279
CADM2,543,0,2.5576036826175
FOXI2,544,0,3.19196555245099
IGFL4,545,0,-2.19346195304148
LBX2,546,0,-1.13994195062123
MUCL3,547,0,4.16071887339841
SLC7A7,548,0,-1.18878331965267
TNS4,549,0,-1.02424646711386
EGFL6,550,0,-1.13627150599423
IL34,551,0,2.15597488079258
ADAMTS20,552,0,-4.71045876747282
AQP3,553,0,2.3137520083789
HTRA3,554,0,-2.36154361615878
C16orf89,555,0,2.52216627188966
ABCA10,556,0,1.20834969251396
ICA1,557,0,1.08949207543608
TMEM238L,558,0,2.99093754346825
DMRT2,559,0,-2.60295721185333
FEZF1,560,0,-4.44463801526981
MISP,561,0,-2.57864664159282
TMEM125,562,0,1.12075489215166
SAMD15,563,0,-1.16019782463063
SH2D1B,564,0,1.14988551885055
TMEM74,565,0,1.52944810593154
GPR157,566,0,1.14542089195467
MMD,567,0,-1.19424195162407
ECEL1,568,0,-1.33563349876386
GRAMD1C,569,0,1.05599457552029
FNDC1,570,0,-2.67542766836601
SEC14L2,571,0,1.0183407948331
ZNF667,572,0,1.02302241975133
EPHX3,573,0,1.85528202079687
DZIP1L,574,0,-1.01118883558495
EVPLL,575,0,1.57734610221776
RAB3B,576,0,-3.30106107743843
CD164L2,577,0,1.39001423135432
C12orf75,578,0,-1.34007295812928
LRG1,579,0,1.40943725692082
COX6B2,580,0,-1.22752840304677
TBX15,581,0,-2.35234515768204
OR13A1,582,0,1.04244050852174
SLC43A2,583,0,-1.09026798426326
ALPK2,584,0,-1.63605104235099
PKHD1L1,585,0,1.65939141946197
SFTA2,586,0,4.62867897391228
SLC4A4,587,0,1.77500004668454
PHETA1,588,0,1.00813059307125
QRFPR,589,0,-4.40356823164027
NHLH2,590,0,1.30515503428355
TCN2,591,0,-1.12244313554839
IQCN,592,0,1.20635893178065
PLAC9,593,2,1.26392765287726
EMILIN1,593,2,-1.16021957345856
SLC10A6,594,0,1.34734492933078
LCN10,595,2,1.63571712811707
LCN6,595,2,1.68973673102494
ESRRG,596,0,1.63293638197554
RBBP8NL,597,0,1.11736671221041
B4GALNT4,598,0,-1.00512208395674
ANTXR1,599,0,-1.23394685618801
GPR176,600,0,-2.14021571033926
FMNL2,601,0,-1.16842539472046
MGAT4C,602,0,1.87692661102915
VASN,603,0,1.09288577957888
HLF,604,0,1.38263392312418
CRABP2,605,0,1.97055692353577
PAX1,606,0,3.78730114523445
ARPC1B,607,0,-1.02996509917106
C1orf210,608,0,1.02608675545278
SERPINI2,609,2,1.77858686558979
WDR49,609,2,1.09755969834056
MAGEL2,610,0,-1.06155024077998
NOS1AP,611,0,-1.09173565788273
ZNF536,612,0,2.02890006323368
ROS1,613,0,-4.40799722891445
GDPD2,614,0,-1.83694562157266
GLIS3,615,0,-1.52604304294677
ADAMTS7,616,0,-1.21780187869688
LGI3,617,0,1.30718602354999
SPINK8,618,0,3.16001842428054
DYNAP,619,0,4.69329262824272
KRT33A,620,0,2.24674996467377
CNTN3,621,0,1.17796432977087
LBH,622,0,-1.0814948920745
PRR15L,623,0,1.64625843206733
DNASE1L3,624,0,1.32918745521477
SLC35G1,625,0,-1.2400626621
PCP4,626,0,2.52010749974882
PCSK2,627,0,2.29956685566099
SLC9A4,628,0,1.86341308322073
GXYLT2,629,0,-1.19930850996377
KCNG3,630,0,-2.91270798150807
SAMD10,631,0,1.04149721782072
CFAP46,632,0,1.15101213499244
LILRA5,633,0,-1.67457493380184
ADAMTS6,634,0,-1.12224715048385
MYEOV,635,0,1.37741970150753
LEMD1,636,0,-1.65225751105459
ASB5,637,0,2.2520950577023
PDE4C,638,0,1.34664614445345
FETUB,639,0,1.2917036796021
SUCNR1,640,0,-1.01079879746106
GPR85,641,0,-1.16344289983601
SYT8,642,0,1.62442438922599
LVRN,643,2,1.22251955355904
CHRDL2,643,2,-1.26180164694417
CAVIN4,644,0,-1.17704843862176
CAMK2N1,645,0,1.67531981257946
PCDHB11,646,0,-1.0199267559336
ZNF385B,647,0,1.21478709728485
SLC46A2,648,0,1.04684183808266
ZFHX4,649,0,-1.21062560513157
CLEC3B,650,0,1.50933277844544
SPAG17,651,0,1.40430518444129
GDF10,652,0,2.53658341444579
EMILIN2,653,0,-1.1888897328338
SPNS3,654,0,1.18912555890933
SPACA5,655,0,1.08944891866144
SEMA6B,656,0,-1.07729477888314
TNFRSF12A,657,0,-1.56472025225678
TMEM252,658,0,2.40258139033467
MXRA5,659,0,-1.00721144658359
TNIP3,660,0,-1.41206128572132
PPM1H,661,0,-1.38608462960371
DDIT4L,662,0,1.17849267599641
ATP10B,663,0,1.31710544577973
FOXE1,664,0,-1.31377817012393
CFAP20DC,665,0,1.07028410227506
TRPM2,666,0,-1.34986184211234
CHST11,667,0,-1.07790728059261
ADGRB3,668,0,1.36532351772161
COL19A1,669,0,1.34718102909352
CERCAM,670,0,-1.18953181889245
SPATA17,671,0,-1.14144296619289
ABCG4,672,0,1.19288915344723
C21orf62,673,0,1.23423691443738
FCGBP,674,0,1.49507545326725
NPW,675,0,-1.92773709599201
COL24A1,676,0,-1.59444715994564
FIBCD1,677,0,-2.02537754249558
SHISA3,678,0,2.01558563641715
RNASE2,679,0,-1.01139591311528
NEK6,680,0,-1.0905134803037
EN1,681,0,-5.74408560777758
SLC13A4,682,0,1.35086098757897
SLCO1B3-SLCO1B7,683,0,-4.34285022132105
PLAAT5,684,0,1.37855337812893
RNF175,685,0,-1.08726950115911
KLHL14,686,0,1.29667793369915
NPPC,687,0,1.45316520248095
STEAP4,688,0,1.15869668305693
COCH,689,0,-1.51242715173999
MMP27,690,0,1.46158137132875
TCF24,691,0,-3.52598007487673
MMRN1,692,0,1.29453709881702
GJB7,693,0,-1.80546197974669
KIAA1549,694,0,-1.41809169943734
C7orf57,695,0,1.32546522162553
TMEM61,696,0,1.36827790935797
PPP1R14C,697,0,-1.0326739852291
USP17L7,698,0,1.36037440345528
GSTT2B,699,0,1.0272868014561
ISLR,700,0,-1.62810049951858
PRR16,701,0,-1.43575273264123
SPOCD1,702,0,-2.2868703446043
TPBGL,703,0,-1.38795445499236
SUGCT,704,0,-1.01570034433989
ALX1,705,0,-5.17229692820318
AEBP1,706,0,-1.6609713836015
PLIN4,707,0,1.20083394749916
IQCM,708,0,-5.15345838973689
SLC8A3,709,0,1.0575709775697
DAPL1,710,0,1.28199758094776
CAGE1,711,0,-1.37867463280468
PRSS22,712,0,1.24523600524178
HAS3,713,0,-1.0259612616892
FIGNL2,714,0,-1.19268279490761
BAALC,715,0,-1.31368934315376
CDH22,716,0,1.93555419416661
RAB20,717,0,-1.23845212771851
BCL2L15,718,0,1.2972872042861
PDZRN4,719,0,1.4301516369339
MROH6,720,0,1.17995022913804
RBM24,721,0,1.12591599720671
SMTNL2,722,0,1.33089722804693
SCCPDH,723,0,-1.10554821199165
FOXS1,724,0,-1.39460654191481
NNMT,725,0,-1.61419408081683
CCDC8,726,0,-1.24288598658273
CARD18,727,0,1.01045517949001
MCEMP1,728,0,-2.70670514127821
ATOH8,729,0,1.32294790252563
SOX21,730,0,1.01936232037548
NEURL3,731,0,-1.92917108530797
KIAA0408,732,0,1.32216927815158
LHFPL2,733,0,-1.26626221259576
ZFP92,734,0,-1.20782313352894
TMEM35A,735,0,1.48268908972425
JAKMIP3,736,0,-1.17131821756225
EPB41L4B,737,0,-1.14504230895387
TCIM,738,0,-1.29272740232176
LRTM1,739,0,1.45419458261148
TMEM176A,740,2,-1.12861545319234
TMEM176B,740,2,-1.13086166158768
VWC2L,741,0,1.84185598941471
UNC93A,742,0,2.03842990462993
IGFBPL1,743,0,-1.2686489616473
DACT1,744,0,-1.77502507039906
HILPDA,745,0,1.14360178803821
PRTFDC1,746,0,-1.18288239074006
BRINP3,747,0,1.60934197966014
LRRC20,748,0,1.44661674410521
BICC1,749,0,-1.0959058335124
TMC7,750,0,-1.32767498238069
PCP4L1,751,0,1.0589710351985
SYT15,752,0,1.02221054760738
STUM,753,0,1.27071205575299
ART4,754,0,1.38083870704745
ABCC5,755,0,-1.00422849821911
PPP1R1A,756,0,2.19926647905556
CCDC102B,757,0,-1.04109690147347
DUSP26,758,0,1.18977746981357
PRR15,759,0,-1.2702815401474
NKAIN2,760,0,-2.18519115858593
SLC44A5,761,0,-1.64176928992282
SEZ6L2,762,0,-1.61004888535801
FOXD1,763,0,-1.27735299929132
KRBOX1,764,0,1.08282839862074
ZNF835,765,0,1.11229257713729
MYOM1,766,0,1.15524645611041
CHODL,767,0,-1.08591353526665
FADS6,768,0,1.26868032028188
TACR2,769,0,1.13450299213467
S100A7A,770,0,-1.99419786471595
WDR17,771,0,1.06704137094746
SH2D5,772,0,-2.17713732601742
FREM2,773,0,-2.24778046669456
LRRC2,774,0,1.26506020270195
LDLRAD1,775,0,1.32500285079835
SCGB3A1,776,0,3.32514092059583
CCN5,777,0,1.36891531457477
AARD,778,0,1.29277707362067
CAMK2N2,779,0,-1.85146259666741
CYP4X1,780,0,1.07387549145492
VAX1,781,0,-4.36550479375592
NWD1,782,0,1.06503221333164
LONRF2,783,0,1.09929235423436
LYPD6B,784,0,-1.33428686247585
TLX2,785,0,-1.25597849071715
PRSS23,786,0,-1.04830453589789
TPRG1,787,0,1.27978290803407
MCIDAS,788,0,-2.53448150031207
MT1A,789,0,1.76081784315854
ADGRE1,790,0,-1.51023516609772
VXN,791,0,1.07767070577898
PLEKHG4B,792,0,-1.39990896863548
NXPE2,793,0,1.26997008470392
M1AP,794,0,-1.23157826859381
CABP1,795,0,1.0000643275767
MSI1,796,0,-1.61896498809027
ZNF728,797,0,2.02104918545182
PTPRH,798,0,-1.69420383646219
KLHL33,799,0,1.84683463295259
FCER2,800,0,1.7735611138245
VSIG8,801,0,1.44590744609978
SLC17A9,802,0,-1.38910515333192
SLC52A1,803,0,-1.19339055806332
C9orf152,804,0,1.88357039405032
ZBED2,805,0,1.1380128894206
HRCT1,806,0,1.17140823408702
CHP2,807,0,-1.89414956758378
PTCHD1,808,0,1.26469731758126
RAB39A,809,0,-1.05361306971543
ZPLD1,810,0,1.07322985038183
COL25A1,811,0,1.32034660704352
RNASE10,812,0,-4.19256761729417
CSAG3,813,0,-3.93495804578205
LOXL4,814,0,-1.09511625072009
SLC2A6,815,0,-1.12518639236976
LAIR2,816,0,-1.36935075300469
KLK9,817,0,-1.14866795828785
SEZ6L,818,0,1.70304038030056
GCSAML,819,0,1.03626422853986
PDGFRL,820,0,-1.24523189523925
ITPRID1,821,0,1.39878114555811
FRRS1L,822,0,1.15536522858897
TMSB15A,823,0,-2.1845430048098
DES,824,0,1.5503283988453
ARMC3,825,0,1.7103594465148
TCF15,826,0,-2.17399720965587
CDH16,827,0,1.09599521083426
TTYH1,828,0,1.14844424625846
ADAMTS19,829,0,1.47836676964178
RAB9B,830,0,1.07557962063738
HPSE2,831,0,1.36203306990031
NAA11,832,0,1.2294084539618
DRAXIN,833,0,-1.65035157875473
RGN,834,0,1.15667355666394
MUSTN1,835,0,1.02534247876359
GLYATL2,836,0,1.19183304229712
TMEM52B,837,0,-1.6395761423949
RDM1,838,0,-1.12508483675595
KRT37,839,0,1.79256189630573
AQP7,840,0,2.00586526169979
MAFA,841,0,-1.10059345358833
UBXN10,842,0,1.08869441686589
FCRL1,843,0,1.07867050634173
LRRC3B,844,0,2.85929445405409
MAGEA6,845,0,-5.94532739611354
ADAMTS18,846,0,-1.44263326324946
PLD5,847,0,1.99548324943711
NPY1R,848,0,1.65830522386767
C1QTNF7,849,0,1.16469630799031
SLC30A3,850,0,-2.85044892633363
FSD1,851,0,-1.30006248942419
HPCAL4,852,0,1.649069688099
HTR3B,853,0,2.97833355446984
LY6D,854,0,1.28286728957536
LSAMP,855,0,-1.03925113974371
DNAJC12,856,0,-1.01743063136915
ASTN1,857,0,1.62302067254097
VWC2,858,0,1.15478790123234
KIF12,859,0,-1.74593156415371
FABP12,860,0,1.13162165287659
KRT6C,861,0,1.12388292926697
NKAIN3,862,0,2.10105862216704
CPNE6,863,0,1.53228571970424
SLCO6A1,864,0,-1.85797606495013
ATP2B2,865,0,1.62095881593118
KRT36,866,0,4.36211075607857
TENM2,867,0,-1.14002154954707
TPSD1,868,0,1.04073118828208
WFDC12,869,0,1.6285411922787
SLC38A3,870,0,1.85869859985383
RIPPLY3,871,0,-2.25066954088846
DSCAML1,872,0,1.55565609624995
GPC6,873,0,-1.29399582448227
ZNF534,874,0,2.05856713891286
PPP1R9A,875,0,1.18969812111624
PPP4R4,876,0,-1.18379133813534
KRT80,877,0,1.10037459489374
TMEM158,878,0,-1.1448461477115
ZNF475,879,0,-1.32101821183865
GRK7,880,0,-1.73492437879541
