Symbol,Drug,Approved,InteractionType,Sources,Score,PMIDs
MAPK10,FGF-1,FALSE,"",NCI,0.669279468703661,16682955
MAPK10,"BRIMAPITIDE, C-TERMINAL ACID",FALSE,inhibitor,ChEMBL,1.33855893740732,""
MAPK10,SB203580,FALSE,"",DTC,0.0461572047381835,""
MAPK10,GEFITINIB,TRUE,"",DTC,0.0199784916030943,""
MAPK10,PINGYANGMYCIN,FALSE,"",NCI,2.67711787481464,14675139
MAPK10,SB202190,FALSE,"",DTC,0.0743643854115178,22951114
MAPK10,ISOPROTERENOL,TRUE,"",NCI,0.0836599335879576,12509508
MAPK10,BENTAMAPIMOD,FALSE,inhibitor,ChEMBL,0.446186312469107,""
MAPK10,SP-600125,FALSE,"",DTC,0.0300799761215128,23498914
MAPK10,HESPERADIN,FALSE,inhibitor,DTC,0.033463973435183,19035792
MAPK10,SORAFENIB,TRUE,"",PharmGKB,0.0232792858679534,20124951
MAPK10,TOZASERTIB,FALSE,"",DTC,0.0183364238001003,""
MAPK10,PP2,FALSE,"",DTC,0.0446186312469107,""
MAPK10,ATORVASTATIN CALCIUM TRIHYDRATE,TRUE,"",NCI,0.0486748704511753,16701707
MAPK10,"INSULIN, REGULAR, HUMAN",TRUE,"",NCI,0.0505116580153706,8766822
MAPK10,CC-401,FALSE,inhibitor,ChEMBL,0.446186312469107,""
MAPK10,JNJ-7706621,FALSE,"",DTC,0.0243374352255877,""
MAPK10,PF-562271,FALSE,"",DTC,0.012394064235253,""
MAPK10,BRIMAPITIDE,FALSE,inhibitor,ChEMBL,1.33855893740732,""
MAP4K4,BARASERTIB-HQPA,FALSE,"",DTC,0.0613440641114989,""
MAP4K4,DOVITINIB,FALSE,"",DTC,0.0139694403422225,""
MAP4K4,ILORASERTIB,FALSE,"",DTC,0.0121630471945213,""
MAP4K4,ANASTROZOLE,TRUE,"",PharmGKB,0.217063611471458,25148458
MAP4K4,CP-547632,FALSE,"",DTC,0.0320662153310108,""
MAP4K4,CHEMBL:CHEMBL535331,FALSE,"",DTC,0.156768163840497,""
MAP4K4,SB-242235,FALSE,"",DTC,0.201559067794925,""
MAP4K4,SB202190,FALSE,"",DTC,0.0391920409601243,""
MAP4K4,AST-487,FALSE,"",DTC,0.0344125237698652,""
MAP4K4,LAS38096,FALSE,"",DTC,0.128264861324043,""
MAP4K4,ADAVOSERTIB,FALSE,"",DTC,0.0503897669487312,""
MAP4K4,NVP-TAE684,FALSE,"",DTC,0.0136981890734415,""
MAP4K4,GEFITINIB,TRUE,"",DTC,0.0210584100681265,""
MAP4K4,BAY 61-3606,FALSE,"",DTC,0.0344125237698652,""
MAP4K4,CYC-116,FALSE,"",DTC,0.0145454997377781,""
MAP4K4,SB220025,FALSE,"",DTC,0.0455133378891766,""
MAP4K4,CEDIRANIB,FALSE,"",DTC,0.0251948834743656,""
MAP4K4,CEP-1347,FALSE,"",DTC,0.313536327680994,24044867
MAP4K4,VANDETANIB,TRUE,"",DTC,0.0243260943890426,""
MAP4K4,TAK-715,FALSE,"",DTC,0.0587880614401864,""
MAP4K4,CENISERTIB,FALSE,"",DTC,0.0119568938522413,""
MAP4K4,GW441756X,FALSE,"",DTC,0.0217063611471458,""
MAP4K4,EXEMESTANE,TRUE,"",PharmGKB,0.176364184320559,25148458
MAP4K4,R-1487,FALSE,"",DTC,0.156768163840497,""
MAP4K4,SP-600125,FALSE,"",DTC,0.0158529603883649,""
MAP4K4,GW843682X,FALSE,"",DTC,0.0361772685785762,""
MAP4K4,SB203580,FALSE,"",DTC,0.0486521887780853,""
MAP4K4,FASUDIL,FALSE,"",DTC,0.0486521887780853,""
MAP4K4,CHEMBL:CHEMBL1997335,FALSE,"",DTC,0.0335931779658208,""
MAP4K4,PF-562271,FALSE,"",DTC,0.0130640136533747,""
MAP4K4,ENTRECTINIB,TRUE,"",DTC,0.0247528679748153,""
MAP4K4,PD-0166285,FALSE,"",DTC,0.0271329514339322,""
MAP4K4,SOTRASTAURIN,FALSE,"",DTC,0.0231297290912209,""
MAP4K4,PAZOPANIB,TRUE,"",DTC,0.0247528679748153,""
MAP4K4,ALSTERPAULLONE,FALSE,"",DTC,0.0271329514339322,""
MAP4K4,DORAMAPIMOD,FALSE,"",DTC,0.0613440641114989,""
MAP4K4,PALBOCICLIB,TRUE,"",DTC,0.0276649700894995,""
SVEP1,TICAGRELOR,TRUE,"",PharmGKB,11.6008441241968,35501592
STK39,LOSARTAN POTASSIUM,TRUE,"",PharmGKB,9.49159973797919,21993215
