Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
NLRP3,12,REML,1.14457229465561,0.245494624121567,3.12678147317871e-06,84.8982116239579,0.57592912533712,67.8198689711479,3.16558053021123e-10,7,0,8.15524329209124e-54,1.4536791059515e-05,3.89338824024773e-53
CES1,12,REML,-1.35598838365524,0.29092384140293,3.14716887786302e-06,75.5338514548897,0.701985362546473,35.1248897910218,0.000236316565771629,0,6,1.97229504643781e-22,1.46229724050657e-05,4.67786131556744e-22
PDZRN4,6,REML,-2.35492497900195,0.505248644023638,3.14794626078504e-06,83.8645793509368,1.2297079461231,32.5336751099789,4.65716362871264e-06,0,5,4.02440887876224e-29,1.46229724050657e-05,1.14109215745475e-28
GYG2,11,REML,-1.625700377455,0.349085377706239,3.2080683194897e-06,81.5519830207636,1.01140429208268,52.9044663233569,7.75635952061643e-08,0,7,7.89769641090094e-28,1.48856866575543e-05,2.16576940834414e-27
NECAB1,12,REML,-1.08787979983887,0.233714060333946,3.24378909835275e-06,80.5105868228657,0.477544857736614,39.5104882770351,4.33680807798338e-05,0,6,1.2891039169735e-34,1.50374902239382e-05,4.17976109805255e-34
GPNMB,13,REML,1.90332250082802,0.408902413971703,3.24435689048088e-06,94.7451285602027,2.00799900640809,243.761438358651,2.73152999657237e-45,10,0,1.17635649312059e-148,1.50374902239382e-05,2.5977872556413e-147
AXL,13,REML,1.27447185673269,0.273947573355662,3.28336987934929e-06,94.3970567134386,0.88469312795723,174.500525401946,5.72349594448207e-31,9,0,3.6973640574038e-144,1.51844487910627e-05,7.51857404852089e-143
HTR1F,7,REML,2.43056096692928,0.522719854855856,3.32201024813185e-06,80.5805478680982,1.46569191877228,32.67456244643,1.21110935243168e-05,5,0,2.97036520858083e-32,1.5350390559801e-05,9.09745866029296e-32
SLC9A9,12,REML,1.2303106187442,0.264787957860593,3.37778673682109e-06,92.2087097549246,0.732337396604658,137.172085841608,6.11893613049775e-24,9,0,1.32370738095912e-99,1.5577941870505e-05,1.31075294929493e-98
CA10,9,REML,-4.23489972912517,0.911649554288767,3.39557257824672e-06,95.564203897371,7.03369252918205,253.117231348909,3.76140589778603e-50,0,7,3.46129019539956e-116,1.56556432460174e-05,4.42467379878987e-115
EBF2,11,REML,1.67696369506678,0.361092246845059,3.41492518410357e-06,90.9194447867713,1.23115585641179,92.4390947019367,1.75623432233254e-15,8,0,5.35806388494596e-88,1.57285655793734e-05,4.47264382795864e-87
SLFN13,12,REML,1.64713925205124,0.35493035230689,3.47164802556428e-06,95.5405004095978,1.3765140855891,153.258273503794,3.21531098437995e-27,8,0,2.57385320537244e-221,1.5966711786996e-05,1.86019390751917e-219
RGN,13,REML,-2.26358516201895,0.487816174232341,3.48001190882693e-06,97.5884941744343,2.97200595043861,305.634926371993,3.07788164974262e-58,0,10,7.90642450775541e-205,1.5996365313289e-05,4.35636162234246e-203
NR4A2,13,REML,-1.00526742435762,0.21665103635719,3.48357699261262e-06,71.2026278259574,0.412622411229863,35.7193678199592,0.000359405970927293,0,5,8.88880766316627e-16,1.60083451394626e-05,1.72616777872003e-15
TSPAN8,12,REML,-3.01063074975787,0.649156417026901,3.52207816445344e-06,93.7595899275835,4.55024345293102,204.753427452969,7.66882430013907e-38,0,9,8.67705751244047e-153,1.61630277502887e-05,2.05480106624388e-151
CYP4F3,13,REML,-2.87474761040555,0.620013168546341,3.54201926847152e-06,92.9719045250137,4.55061016137552,176.386536778107,2.35064717209787e-31,0,9,4.40135185640431e-97,1.6245607606355e-05,4.17978209571501e-96
AGXT,8,REML,-4.14535630649471,0.894198608282758,3.55501192810645e-06,96.4587799293889,6.06713530832204,200.029858578236,1.13119078981785e-39,0,6,2.48067737548671e-143,1.62968745916549e-05,4.95393645738643e-142
NLRC4,11,REML,1.04779935676661,0.226038815427781,3.56102931305527e-06,87.7953722408273,0.432590847402107,75.5468033838648,3.72336292559271e-12,6,0,3.57927592261245e-58,1.63103935202902e-05,1.83751572964375e-57
